URL,Locality,Furnished,Open fire,Garden Area,Type of property,Terrace,Garden,Price,Subtype of property,Fully equipped kitchen,Surface of the land,Number of facades,State of the building,Surface area of the plot of land,Swimming pool,Living Area,Terrace Area,Number of rooms
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/antwerpen-ekeren-mariaburg/2180/20313840,2180 Antwerpen Ekeren Mariaburg,,,,Schuttershof,,,From325000To455000,Schuttershof,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/20311255,,,,,Z. Gramme Gebouw,,,From335500To601900,Z. Gramme Gebouw,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/20311174,9000 Gent,,,,Gandhon - Gent,,,From335500To989000,Gandhon - Gent,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20313826,1000 Bruxelles,,,,Apartment,Yes,,239000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20254002,8370 Blankenberge,No,,,Apartment,Yes,,259000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/kortrijk/8500/20311887,8500 Kortrijk,,,,Ground floor,Yes,,265000,Ground floor,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ottignies-louvain-la-neuve/1340/20251644,1340 Ottignies-Louvain-la-Neuve,No,,,Apartment,,,325000,Apartment,Installed,,,Good,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amands/2890/20264387,2890 SINT-AMANDS,,,,Apartment,,,329000,Apartment,Hyper equipped,,2,,,,,10,3
https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/20266757,4000 Liège,No,,,Flat studio,,,99000,Flat studio,Semi equipped,,2,Good,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2600/20302849,2600 Antwerpen,,,,Apartment,,,379000,Apartment,Hyper equipped,,,As new,,,,5,2
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20314680,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20244073,1030 Schaerbeek,No,,,Apartment,Yes,,630000,Apartment,Not installed,,2,To renovate,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20290947,2500 Lier,,,,Apartment,,,240000,Apartment,Hyper equipped,,,,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/wemmel/1780/20290334,1780 Wemmel,,,,Duplex,,,429000,Duplex,Hyper equipped,,2,As new,,,,8,3
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20290727,3000 Leuven,,,,Apartment,,,450000,Apartment,Installed,,,,,,,20,3
https://www.immoweb.be/en/classified/apartment/for-sale/torhout/8820/20306471,8820 Torhout,,,,Apartment,,,159000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20306801,,,,,Apartment,,,175000,Apartment,Semi equipped,,,To renovate,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20261130,8790 Waregem,,,,Apartment,,,249000,Apartment,Semi equipped,,,Good,,,,35,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20258471,8400 Oostende,No,,,Apartment,,,315000,Apartment,,,,,,,,1square meter,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20285065,2050 ANTWERPEN,,,,Apartment,,,192500,Apartment,USA hyper equipped,,4,,,,,5,1
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20164800,8620 NIEUWPOORT,Yes,,,Apartment,Yes,,220000,Apartment,Semi equipped,,2,To renovate,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284671,2018 ANTWERPEN,,,,Apartment,,,299000,Apartment,Hyper equipped,,4,,,,,8,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284672,2018 ANTWERPEN,,,,Apartment,,,339000,Apartment,Hyper equipped,,4,,,,,10,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20285070,2050 ANTWERPEN,,,,Apartment,,,341500,Apartment,USA hyper equipped,,4,,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284675,2018 ANTWERPEN,,,,Apartment,,,449000,Apartment,Hyper equipped,,4,,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284669,2018 ANTWERPEN,,,,Apartment,,,459000,Apartment,Hyper equipped,,4,,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284668,2018 ANTWERPEN,,,,Apartment,,,519000,Apartment,Hyper equipped,,4,,,,,14,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20284674,2018 ANTWERPEN,,,,Apartment,,,564000,Apartment,Hyper equipped,,4,,,,,18,3
https://www.immoweb.be/en/classified/apartment/for-sale/rixensart/1330/20146536,1330 Rixensart,No,,,Apartment,,,610000,Apartment,Semi equipped,,3,As new,,,,13,3
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/20139531,1200 Woluwe-Saint-Lambert,No,,,Duplex,,,680000,Duplex,Hyper equipped,,2,As new,,,,13,3
https://www.immoweb.be/en/classified/ground-floor/for-sale/auderghem/1160/20167382,1160 Auderghem,No,,,Ground floor,,,219000,Ground floor,Installed,,3,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20275362,8400 Oostende,No,,,Apartment,,,250000,Apartment,,,,Just renovated,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20275360,8400 Oostende,No,,,Apartment,,,255000,Apartment,,,,Just renovated,,,,7,2
https://www.immoweb.be/en/classified/loft/for-sale/avelgem/8580/20276056,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2180/20310681,2180 Antwerpen,,,,Apartment,,,249000,Apartment,Hyper equipped,,,As new,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/20298580,8900 Ieper,No,,,Apartment,,,349000,Apartment,Installed,,4,As new,,,,22,3
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20294897,1070 Anderlecht,No,,,Apartment,,,234000,Apartment,Semi equipped,,4,Good,,,,5,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/brussel/1000/20296188,1000 Brussel,No,,,Ground floor,,,425000,Ground floor,,,2,Good,,,,20,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/zeebrugge/8380/20252389,8380 Zeebrugge,,,,Flat studio,,,115000,Flat studio,Semi equipped,,2,To be done up,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/20264098,8600 Diksmuide,No,,,Apartment,,,219500,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20255520,2930 BRASSCHAAT,,,,Apartment,,,279000,Apartment,Installed,,2,Just renovated,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20253000,1030 SCHAERBEEK,,,,Apartment,,,350000,Apartment,USA hyper equipped,,2,Good,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20243126,1210 Saint-Josse-ten-Noode,No,,,Apartment,Yes,,360000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11480719,8400 Oostende,No,,,Apartment,,,220000,Apartment,,,,,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20177459,1070 Anderlecht,No,,,Apartment,,,291500,Apartment,Hyper equipped,,2,As new,,,,7,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20177458,1070 Anderlecht,No,,,Apartment,,,322500,Apartment,Hyper equipped,,2,As new,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/20288728,2950 Kapellen,,,,Apartment,,,349000,Apartment,Installed,,2,As new,,,,8,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/evere/1140/20244943,1140 Evere,No,,,Flat studio,,,195000,Flat studio,Hyper equipped,,,As new,,,,12,
https://www.immoweb.be/en/classified/ground-floor/for-sale/ottignies-louvain-la-neuve/1348/20239828,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/eine/9700/20271549,9700 EINE,,,,Apartment,,,259000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20233148,2020 Antwerpen,No,,35,Apartment,,,317900,Apartment,Installed,,2,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20269433,8300 Knokke-Zoute,,,,Apartment,Yes,,799000,Apartment,Installed,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20213639,8430 Middelkerke,No,,,Apartment,,,265000,Apartment,,,,To renovate,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/20291143,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/20291149,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20290621,1082 Berchem-Sainte-Agathe,No,,26,Apartment,,,310000,Apartment,Hyper equipped,,3,,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/20291150,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/sleidinge/9940/20291145,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne-2100/2100/20287570,2100 Deurne (2100),,,,Apartment,Yes,,215000,Apartment,Hyper equipped,,,,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20289663,8620 NIEUWPOORT,Yes,,,Apartment,Yes,,225000,Apartment,Not installed,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/nazareth/9810/20287632,9810 Nazareth,,,,Apartment,,,268000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/20289594,2100 Antwerpen Deurne,,,,Apartment,,,298000,Apartment,,,2,Just renovated,,,,9,3
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20306103,9300 AALST,,,,Apartment,,,276500,Apartment,Hyper equipped,,,,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/denderleeuw-welle/9473/20304653,9473 Denderleeuw Welle,,,,Apartment,Yes,,209000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20305218,8430 Middelkerke,No,,,Apartment,Yes,,325000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147869,1800 Vilvoorde,,,,Apartment,,,346939,Apartment,Installed,,4,As new,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20304036,8300 Knokke-Heist,Yes,,,Apartment,,,349500,Apartment,Hyper equipped,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147872,1800 Vilvoorde,,,,Apartment,,,349561,Apartment,Installed,,4,As new,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147867,1800 Vilvoorde,,,,Apartment,,,350773,Apartment,Installed,,4,As new,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147864,1800 Vilvoorde,,,,Apartment,,,353967,Apartment,Installed,,4,As new,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147866,1800 Vilvoorde,,,,Apartment,,,354223,Apartment,Installed,,4,As new,,,,11,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147876,1800 Vilvoorde,,,,Ground floor,,,360280,Ground floor,Installed,,4,As new,,,,8,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147874,1800 Vilvoorde,,,,Ground floor,,,370233,Ground floor,Installed,,4,As new,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147870,1800 Vilvoorde,No,,,Apartment,,,370658,Apartment,Installed,,4,As new,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147868,1800 Vilvoorde,,,,Apartment,,,382462,Apartment,Installed,,4,As new,,,,14,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147865,1800 Vilvoorde,,,,Apartment,,,387993,Apartment,Installed,,4,As new,,,,13,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147860,1800 Vilvoorde,,,,Apartment,,,394586,Apartment,Installed,,4,As new,,,,13,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147862,1800 Vilvoorde,,,,Apartment,,,395778,Apartment,Installed,,4,As new,,,,13,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147859,1800 Vilvoorde,,,,Apartment,,,397296,Apartment,Installed,,5,As new,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147858,1800 Vilvoorde,,,,Apartment,,,402593,Apartment,Installed,,4,As new,,,,13,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147863,1800 Vilvoorde,,,,Apartment,,,421280,Apartment,Installed,,4,As new,,,,28,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147861,1800 Vilvoorde,,,,Apartment,,,421457,Apartment,Installed,,4,As new,,,,28,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147871,1800 Vilvoorde,,,,Apartment,,,460131,Apartment,Installed,,4,As new,,,,16,3
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20302549,8560 Wevelgem,,,,Apartment,,,465000,Apartment,,,,,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20052637,4500 HUY,No,,,Apartment,,,99000,Apartment,,,2,,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20103329,8434 Westende,Yes,,,Apartment,,,130000,Apartment,,,,To renovate,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10505988,8370 Blankenberge,No,,,Apartment,,,135000,Apartment,,,,To renovate,,,,1square meter,2
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20074135,4500 HUY,,,,Apartment,Yes,,149000,Apartment,Semi equipped,,4,Good,,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/11473507,2018 ANTWERPEN,,,,Flat studio,,,149900,Flat studio,,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20206271,1070 ANDERLECHT,,,,Apartment,,,154000,Apartment,Semi equipped,,2,Good,,,,2,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/borgerhout/2140/20205582,2140 Borgerhout,,,,Flat studio,,,159000,Flat studio,Installed,,2,Just renovated,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20172659,8800 Roeselare,,,,Apartment,,,159000,Apartment,Installed,,,To be done up,,,,,3
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2000/20117298,2000 Antwerpen,,,,Flat studio,,,169000,Flat studio,Semi equipped,,2,Good,,,,2,
https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8430/20225093,8430 Middelkerke,Yes,,,Flat studio,Yes,,170000,Flat studio,Installed,,,Good,,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20074046,1000 Bruxelles,No,,,Flat studio,,,175000,Flat studio,Hyper equipped,,4,Good,,,,7,1
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/10002586,2660 HOBOKEN,,,150,Apartment,,,175000,Apartment,Installed,,3,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20153236,1080 MOLENBEEK-SAINT-JEAN,,,,Apartment,,,180000,Apartment,USA hyper equipped,,2,,,,,15,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/ottignies-louvain-la-neuve/1348/20186591,1348 Ottignies-Louvain-la-Neuve,No,,28,Ground floor,,,189000,Ground floor,Semi equipped,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/20094526,1400 NIVELLES,,,,Apartment,,,190000,Apartment,Hyper equipped,,4,As new,,,,6,2
https://www.immoweb.be/en/classified/service-flat/for-sale/breendonk/2870/11026221,2870 Breendonk,,,,Service flat,Yes,,190000,Service flat,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11313047,1070 Anderlecht,No,,40,Apartment,,,199000,Apartment,Installed,,2,Just renovated,,,,15,1
https://www.immoweb.be/en/classified/apartment/for-sale/saint-ghislain/7330/11387350,7330 SAINT-GHISLAIN,,,,Apartment,,,199000,Apartment,Installed,,3,Good,,,,4,1
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20227277,1080 MOLENBEEK-SAINT-JEAN,,,,Apartment,,,215000,Apartment,Installed,,2,To be done up,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4041/20189629,4041 Herstal,No,,855,Apartment,,,215000,Apartment,Installed,,,As new,,,,12,1
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20209843,5000 Namur,,,,Apartment,,,215000,Apartment,Installed,,2,As new,,,,6,1
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11024115,8660 De Panne,Yes,,,Apartment,Yes,,225000,Apartment,,,,To renovate,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20186738,2830 WILLEBROEK,,,,Apartment,,,228000,Apartment,Semi equipped,,,Just renovated,,,,3,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20116288,1070 Anderlecht,No,,,Apartment,,,229000,Apartment,Hyper equipped,,2,Just renovated,,,,15,2
https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/20207193,8400 Oostende,,,,Penthouse,,,229000,Penthouse,,,,Good,,,,25,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-eloois-vijve/8793/20221169,8793 Sint-Eloois-Vijve,No,,,Ground floor,Yes,,229000,Ground floor,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20202518,1050 IXELLES,,,,Apartment,,,230000,Apartment,,,,To renovate,,,,6,1
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20194055,3200 AARSCHOT,,,,Apartment,,,230000,Apartment,Installed,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20221425,2060 ANTWERPEN,,,,Apartment,,,231000,Apartment,Installed,,2,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20242751,8560 Wevelgem,No,,,Apartment,,,235000,Apartment,,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20242746,8560 Wevelgem,No,,,Apartment,,,235000,Apartment,,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20191510,8420 De Haan,No,,,Apartment,Yes,,239000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20242748,8560 Wevelgem,No,,,Apartment,,,239000,Apartment,,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20242747,8560 Wevelgem,No,,,Apartment,,,239000,Apartment,,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/8980/20156963,8980 GENT,,,,Apartment,,,245000,Apartment,,,,To be done up,,,,8,1
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20059260,8420 De Haan,Yes,,,Apartment,Yes,,248000,Apartment,Installed,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20229627,1030 Schaerbeek,,,35,Apartment,,,249000,Apartment,Installed,,2,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/saint-ghislain/7330/11362609,7330 SAINT-GHISLAIN,,,,Apartment,,,249000,Apartment,Installed,,3,Good,,,,5,2
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/20075992,8670 Koksijde,No,,,Apartment,Yes,,249000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/11362878,8800 Roeselare,No,,,Apartment,Yes,,254900,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/20242749,8560 Wevelgem,No,,,Apartment,,,255000,Apartment,,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11105773,9700 Oudenaarde,No,,,Apartment,,,259000,Apartment,,,2,Good,,,,9,3
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/20133198,8380 Zeebrugge,No,,,Apartment,Yes,,269000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11032761,9700 Oudenaarde,No,,,Apartment,,,269000,Apartment,,,4,Good,,,,9,1
